collision_score,orientation_score,progress_score,time_score,reward,action
0.0,-1.4609837272905917,3.037617544822325,-2.0,-0.4233661824682666,2
0.0,-2.0566155039963396,2.998387797875867,-2.0,-1.0582277061204728,2
0.0,-2.6507492512367525,2.9583724701109384,-2.0,-1.6923767811258141,2
0.0,-2.7688196987067943,2.9083514861079003,-2.0,-1.860468212598894,1
0.0,-2.203309982225732,2.8530861240700114,-2.0,-1.3502238581557204,2
0.0,-2.7664357202458896,2.7974574370763063,-2.0,-1.9689782831695832,2
0.0,-2.2284999623506687,2.7460213575247385,-2.0,-1.4824786048259302,0
0.0,-1.6766518132092623,2.690307609255404,-2.0,-0.9863442039538581,2
0.0,-1.694359519643104,2.6386000788924484,-2.0,-1.0557594407506556,1
0.0,-1.165434319410409,2.594878374750797,-2.0,-0.570555944659612,1
0.0,-1.749584081402054,2.5506540601863517,-2.0,-1.1989300212157024,1
0.0,-2.3416172390699055,2.517464561957527,-2.0,-1.8241526771123784,0
0.0,-2.9238310815204245,2.472160533167486,-2.0,-2.4516705483529386,2
0.0,-2.9373341694458306,2.4190907387219855,-2.0,-2.518243430723845,2
0.0,-2.3816238328482013,2.3630620166502974,-2.0,-2.018561816197904,0
0.0,-1.8258580710950474,2.307032065374748,-2.0,-1.5188260057202996,1
0.0,-1.8382370580226906,2.2538170449536787,-2.0,-1.5844200130690118,1
0.0,-2.417190855380958,2.2076306332418616,-2.0,-2.209560222139096,0
0.0,-2.995428919747165,2.1610886604127293,-2.0,-2.834340259334436,1
0.0,-2.9938432365946435,2.107391073702331,-2.0,-2.8864521628923123,1
0.0,-2.4369179841968824,2.0513331048985375,-2.0,-2.385584879298345,2
0.0,-1.8799883643459925,1.9952751254327339,-2.0,-1.8847132389132586,1
0.0,-2.4472007194458856,1.9415913591706664,-2.0,-2.505609360275219,1
0.0,-1.9090846262150338,1.8945824253066412,-2.0,-2.0145022009083924,1
0.0,-1.3613923446398415,1.8406622807984316,-2.0,-1.5207300638414099,0
0.0,-0.8222627910141109,1.7932143209775084,-2.0,-1.0290484700366025,0
0.0,-0.847026842810136,1.7558849246924755,-2.0,-1.0911419181176605,1
0.0,-0.8766145726674521,1.7314377922427537,-2.0,-1.1451767804246984,0
0.0,-0.3487138130445224,1.7062179419509356,-2.0,-0.6424958710935869,1
0.0,-0.37740592113168425,1.68024298454261,-2.0,-0.6971629365890744,0
0.0,0.1481209964453596,1.6687837791931015,-2.0,-0.1830952243615389,0
0.0,0.11683014417053261,1.6564238555610764,-2.0,-0.22674600026839098,2
0.0,0.08483961674894402,1.6593822932475248,-2.0,-0.25577809000353113,2
0.0,-0.5042409161758643,1.6614019487993295,-2.0,-0.8428389673765349,1
0.0,-1.0933511988024978,1.6624811179411605,-2.0,-1.4308700808613373,2
0.0,-0.5669856956386288,1.6465128440264678,-2.0,-0.920472851612161,1
0.0,-1.1503366804151698,1.6150711223936058,-2.0,-1.535265558021564,0
0.0,-0.6232557440963644,1.5975167903525271,-2.0,-1.0257389537438373,1
0.0,-0.6486579071855374,1.5647323159022495,-2.0,-1.083925591283288,0
0.0,-0.12084005765271488,1.5456524183017235,-2.0,-0.5751876393509914,1
0.0,-0.1497367637861342,1.525772686658403,-2.0,-0.6239640771277313,2
0.0,0.37662515827848697,1.5209332171892607,-2.0,-0.10244162453225236,2
0.0,-0.21100441825875116,1.515198572436156,-2.0,-0.6958058458225951,0
0.0,-0.7983520705063087,1.524862516546908,-2.0,-1.2734895539594007,2
0.0,-0.8288502754296765,1.5173543810066263,-2.0,-1.3114958944230501,1
-100.0,0.0,0.0,0.0,-100.0,1
0.0,1.5021066715940155,3.504293990943788,-2.0,3.0064006625378035,1
0.0,1.5021066715940155,3.504293990943788,-2.0,3.0064006625378035,0
0.0,0.8931400201139437,3.543438578793854,-2.0,2.436578598907797,1
0.0,0.838390803801393,3.581447590756369,-2.0,2.419838394557762,2
0.0,0.21189440097736778,3.6043505224215338,-2.0,1.8162449233989015,0
0.0,0.6972635295458391,3.625347663383643,-2.0,2.3226111929294824,0
0.0,0.6193995019174845,3.628319931812811,-2.0,2.247719433730296,2
0.0,0.5444780032173759,3.6451411660025617,-2.0,2.189619169219938,0
0.0,1.024836489025379,3.659826963983601,-2.0,2.68466345300898,1
0.0,0.9465828136866485,3.6723064628177333,-2.0,2.6188892765043814,2
0.0,0.3171862217644592,3.6980327519408753,-2.0,2.015218973705334,2
0.0,0.7990701739213284,3.7218167748059834,-2.0,2.520886948727312,1
0.0,1.2726121083276638,3.72768596637067,-2.0,3.0002980746983337,2
0.0,0.6360214310815766,3.747114805491748,-2.0,2.383136236573325,2
0.0,1.1219188206652095,3.779053057891108,-2.0,2.9009718785563177,1
0.0,1.593998212601985,3.7941996789716725,-2.0,3.3881978915736575,0
0.0,0.959106821210967,3.822184561436634,-2.0,2.781291382647601,1
0.0,0.8931639746293483,3.8614789084658554,-2.0,2.7546428830952037,2
0.0,0.2503338980249388,3.8856258539909447,-2.0,2.135959752015884,0
0.0,0.7179779829709703,3.907427689109616,-2.0,2.6254056720805856,0
0.0,0.619996207033283,3.9107126960243246,-2.0,2.530708903057608,0
0.0,0.5253652278706467,3.9272763561230413,-2.0,2.452641583993688,0
0.0,0.4280137361517795,3.9411278370509706,-2.0,2.36914157320275,2
0.0,0.3283483479375464,3.9521595757894783,-2.0,2.2805079237270247,2
0.0,0.7838874821988813,3.9602818133952624,-2.0,2.744169295594144,1
0.0,1.238123780548964,3.9654260218286783,-2.0,3.2035498023776423,0
0.0,0.5823252126524023,3.9836376472122,-2.0,2.5659628598646025,0
0.0,0.4924608187371389,4.014040460892769,-2.0,2.5065012796299078,1
0.0,0.38602832334103,4.0268247861197946,-2.0,2.4128531094608245,1
0.0,-0.2799314907401298,4.036512150117785,-2.0,1.7565806593776552,1
0.0,-0.9477352628082834,4.043008499182907,-2.0,1.0952732363746236,1
0.0,-1.6129159402637152,4.030066316074393,-2.0,0.41715037581067804,0
0.0,-2.261060501610041,3.9994910418872944,-2.0,-0.2615694597227467,0
0.0,-2.3253966959062815,3.955258754060152,-2.0,-0.3701379418461297,2
0.0,-2.35914356450525,3.902490027144033,-2.0,-0.45665353736121705,2
0.0,-1.8327433058013036,3.8494101226439117,-2.0,0.016666816842608068,1
0.0,-1.3036340485736788,3.7960601979185498,-2.0,0.4924261493448707,1
0.0,-1.9087717791736665,3.7492877884876155,-2.0,-0.159483990686051,2
0.0,-2.528991232880096,3.712137719705799,-2.0,-0.8168535131742969,2
0.0,-2.013026402040495,3.6636976725703203,-2.0,-0.3493287294701748,1
0.0,-1.473164861562378,3.6089975282935765,-2.0,0.13583266673119843,2
0.0,-2.0663549364640916,3.5597544647241897,-2.0,-0.506600471739902,0
0.0,-1.5602000848640358,3.5193969459378867,-2.0,-0.040803138926149174,1
0.0,-1.591385720405559,3.4690168526121177,-2.0,-0.12236886779344136,1
0.0,-2.194205426924228,3.427075250464606,-2.0,-0.7671301764596223,2
0.0,-2.794623825857329,3.384277191588268,-2.0,-1.410346634269061,1
0.0,-2.2625377293200666,3.332484342411698,-2.0,-0.9300533869083685,2
0.0,-2.8254401937926668,3.276667925290326,-2.0,-1.5487722685023408,0
0.0,-2.290937279778773,3.2245489635862867,-2.0,-1.0663883161924863,2
0.0,-2.2955858019507165,3.1686627775249434,-2.0,-1.126923024425773,0
0.0,-1.7590345784875154,3.1162660395636657,-2.0,-0.6427685389238498,2
0.0,-1.7784144798851536,3.0636642076371974,-2.0,-0.7147502722479562,2
0.0,-1.253623076866255,3.0184048999414337,-2.0,-0.2352181769248214,2
0.0,-0.7273830288449981,2.972605850809323,-2.0,0.2452228219643251,1
0.0,-0.21094455491496333,2.9372175246611087,-2.0,0.7262729697461454,0
0.0,-0.8152369569310833,2.9146399920541564,-2.0,0.09940303512307302,1
0.0,-0.8659134426778188,2.9063475314006473,-2.0,0.0404340887228285,2
0.0,-1.4683848642921051,2.881193696973236,-2.0,-0.587191167318869,0
0.0,-0.9556812958716119,2.8548695386934284,-2.0,-0.10081175717818347,0
0.0,-0.9900931700216358,2.814612437632797,-2.0,-0.17548073238883877,1
0.0,-1.0321058796802522,2.7862999271970477,-2.0,-0.24580595248320458,1
0.0,-1.6300805773701093,2.756943540007975,-2.0,-0.8731370373621343,1
0.0,-2.2269799385936504,2.7265837141205873,-2.0,-1.500396224473063,1
0.0,-2.8136683744199296,2.683299845920547,-2.0,-2.1303685284993827,0
0.0,-2.612136801589667,2.631339129784486,-2.0,-1.9807976718051812,2
0.0,-2.608230232611585,2.5754955974280413,-2.0,-2.0327346351835436,0
0.0,-2.825931713733442,2.5205863391692196,-2.0,-2.3053453745642223,0
0.0,-2.8175172723106012,2.4656267716172113,-2.0,-2.35189050069339,0
0.0,-2.8214606690359174,2.4098186894472606,-2.0,-2.411641979588657,1
0.0,-2.8252377055508626,2.3540000305866142,-2.0,-2.4712376749642484,1
0.0,-2.6140990351931963,2.2981714505653397,-2.0,-2.3159275846278566,1
0.0,-2.053582399954605,2.242333551940993,-2.0,-1.8112488480136122,1
0.0,-1.5042471894551976,2.1874134139978754,-2.0,-1.3168337754573223,0
0.0,-0.9648595250939556,2.137868921911144,-2.0,-0.8269906031828116,0
0.0,-0.9906423774550519,2.0975133135208166,-2.0,-0.8931290639342353,1
0.0,-1.0223705060098565,2.0693179853497705,-2.0,-0.9530525206600859,1
0.0,-0.4964432582252716,2.0403293709256465,-2.0,-0.4561138872996251,2
0.0,0.03009550646272574,2.0105705477429217,-2.0,0.040666054205647395,1
0.0,-0.5612274010519718,1.9948149934238737,-2.0,-0.5664124076280981,0
0.0,-0.03980564683689902,1.9941693706833217,-2.0,-0.04563627615357735,0
0.0,-0.07350230848127204,1.9764638394480363,-2.0,-0.09703846903323576,1
-100.0,0.0,0.0,0.0,-100.0,2
0.0,0.9122847254036937,3.056837640020186,-2.0,1.9691223654238796,1
0.0,0.9122847254036937,3.056837640020186,-2.0,1.9691223654238796,2
0.0,1.4197501991581802,3.0819621210096795,-2.0,2.5017123201678597,2
0.0,0.8118503458462465,3.1057603876365896,-2.0,1.917610733482836,2
0.0,0.21135733222326758,3.1421063986110465,-2.0,1.353463730834314,1
0.0,-0.3993295797283496,3.163332445382089,-2.0,0.7640028656537394,2
0.0,0.0994905861799058,3.1671047517886723,-2.0,1.2665953379685781,2
0.0,-0.5138704119607453,3.152999795367508,-2.0,0.6391293834067628,2
0.0,-1.12888596425916,3.1534162058165034,-2.0,0.024530241557343402,1
0.0,-1.7408210697824456,3.136111284910754,-2.0,-0.6047097848716914,0
0.0,-1.2297227840685543,3.1029985746001696,-2.0,-0.1267242094683847,1
0.0,-1.2624306735494852,3.0575910781362463,-2.0,-0.20483959541323893,2
0.0,-0.7481331904438635,3.022681018710694,-2.0,0.27454782826683033,1
0.0,-1.3464173252350482,2.9868151243356484,-2.0,-0.35960220089939976,1
0.0,-0.8375290765026913,2.9636521971355485,-2.0,0.12612312063285724,0
0.0,-0.31894682344265046,2.925839921229148,-2.0,0.6068930977864975,1
0.0,-0.3646734829232354,2.9004182008568913,-2.0,0.5357447179336559,1
0.0,0.1425665600304029,2.8890615606292007,-2.0,1.0316281206596036,2
0.0,0.6503726553388827,2.876285444288933,-2.0,1.5266580996278156,2
0.0,0.042923971978684694,2.878284865103514,-2.0,0.9212088370821987,0
0.0,-0.5624943336739263,2.8949316181483438,-2.0,0.33243728447441745,0
0.0,-0.6133380565783964,2.8940253657556987,-2.0,0.28068730917730234,2
0.0,-0.6611649676900688,2.8756644417032318,-2.0,0.21449947401316294,0
0.0,-1.2651856449768877,2.855994630553999,-2.0,-0.4091910144228885,0
0.0,-1.3112825689682848,2.8350516080081345,-2.0,-0.4762309609601503,2
0.0,-1.3489077856861031,2.79908917347779,-2.0,-0.5498186122083133,0
0.0,-1.9423518929105053,2.7623001880451374,-2.0,-1.1800517048653678,0
0.0,-1.9775638162550964,2.7247247449267578,-2.0,-1.2528390713283386,1
0.0,-2.0010691596524426,2.6763335063125666,-2.0,-1.324735653339876,1
0.0,-1.4665699053598378,2.627604687825337,-2.0,-0.8389652175345008,1
0.0,-0.9311603506953938,2.57855866963979,-2.0,-0.35260168105560385,2
0.0,-0.4050688314649058,2.5388419295810145,-2.0,0.1337730981161087,1
0.0,-0.9997891394547169,2.51129708858641,-2.0,-0.4884920508683068,2
0.0,-0.4843936233523811,2.4978227732388776,-2.0,0.013429149886496461,1
0.0,-1.0775941148004202,2.468293327395317,-2.0,-0.6093007874051031,2
0.0,-0.5610323301410278,2.452630368938637,-2.0,-0.10840196120239076,1
0.0,-1.1526802756758017,2.42123197872668,-2.0,-0.7314482969491218,0
0.0,-0.6348850814582097,2.403482613772119,-2.0,-0.23140246768609085,1
0.0,-0.6679256061950563,2.3703308809717143,-2.0,-0.29759472522334196,0
0.0,-0.14885005975354204,2.350599620043835,-2.0,0.20174956029029278,2
0.0,-0.18624096278519664,2.32983705986725,-2.0,0.14359609708205356,1
0.0,-0.7831017963564841,2.323797546391223,-2.0,-0.4593042499652613,1
0.0,-0.2656815815561222,2.3166002768222285,-2.0,0.05091869526610626,2
0.0,0.25542513262196476,2.2927124074657943,-2.0,0.5481375400877591,0
0.0,-0.34053924098706645,2.283331952807324,-2.0,-0.0572072881797423,1
0.0,-0.37978219347485576,2.2891009022516204,-2.0,-0.09068129122323532,2
0.0,0.13870744873561902,2.277472175271642,-2.0,0.41617962400726105,1
0.0,-0.456544157811956,2.2647437687717638,-2.0,-0.19180038904019225,1
0.0,0.06137362237268018,2.2671188150962704,-2.0,0.3284924374689506,0
0.0,0.5807550635681911,2.252198490947224,-2.0,0.8329535545154152,1
0.0,0.5417903156229507,2.252322667819281,-2.0,0.7941129834422318,1
0.0,1.0612149610596564,2.267482849337741,-2.0,1.3286978103973972,0
0.0,1.5802348095210608,2.2815713562146493,-2.0,1.8618061657357101,1
0.0,1.5460120218621638,2.309756051914925,-2.0,1.8557680737770887,1
0.0,2.075181203925874,2.3500564022395247,-2.0,2.425237606165399,1
0.0,2.6034958456512953,2.3897749717273964,-2.0,2.9932708173786917,2
0.0,2.859476997582771,2.438849527808612,-2.0,3.298326525391383,0
0.0,2.574238631426601,2.4935505669370253,-2.0,3.0677891983636263,0
0.0,2.577239451271425,2.549473411513599,-2.0,3.1267128627850242,2
0.0,2.5674282852288517,2.6041322556381665,-2.0,3.171560540867018,0
0.0,2.0001169931321465,2.658724921784339,-2.0,2.6588419149164855,1
0.0,1.989358002983824,2.7132466702594096,-2.0,2.7026046732432336,0
0.0,2.5222555883338913,2.7614587241040462,-2.0,3.2837143124379375,1
0.0,2.497052195780677,2.809297292532433,-2.0,3.30634948831311,1
0.0,2.9589493547073813,2.8633731180891058,-2.0,3.822322472796487,0
0.0,2.415627622956009,2.9173441070814317,-2.0,3.332971730037441,1
0.0,2.414871666453564,2.973396463279278,-2.0,3.3882681297328423,0
0.0,1.841464847534633,3.026771869022758,-2.0,2.8682367165573908,0
0.0,1.824191754269056,3.0799943556029366,-2.0,2.9041861098719925,2
0.0,1.7912066681196208,3.1254805954292486,-2.0,2.9166872635488694,1
0.0,2.3136342018971536,3.170379990950684,-2.0,3.4840141928478374,0
0.0,1.7202481291214653,3.2146482663854226,-2.0,2.934896395506888,1
0.0,1.6974287151959961,3.2666168560749984,-2.0,2.9640455712709946,2
0.0,1.1004546552732322,3.3097653337038047,-2.0,2.410219988977037,2
0.0,1.615492523203221,3.3521364175208195,-2.0,2.9676289407240404,0
0.0,2.116297826180758,3.3809361193573277,-2.0,3.4972339455380856,1
0.0,2.0698491942358492,3.4213190071415482,-2.0,3.4911682013773975,2
0.0,1.4800429346255504,3.470634253859936,-2.0,2.9506771884854865,1
-100.0,0.0,0.0,0.0,-100.0,0
0.0,1.3388800318278635,0.42520673707858503,-2.0,-0.23591323109355145,1
0.0,1.3388800318278635,0.42520673707858503,-2.0,-0.23591323109355145,2
0.0,1.877896502810736,0.4611626918502134,-2.0,0.33905919466094936,1
0.0,1.3025421578267276,0.4967078845538717,-2.0,-0.20074995761940073,1
0.0,1.8460781325836733,0.5429542693230394,-2.0,0.3890324019067126,1
0.0,2.3842180737223044,0.5777656008719179,-2.0,0.9619836745942223,0
0.0,2.9271642924107093,0.6234627252315921,-2.0,1.5506270176423014,2
0.0,2.9191446282535205,0.6764616618800927,-2.0,1.5956062901336132,2
0.0,2.3610405290724295,0.7324690273078316,-2.0,1.093509556380261,2
0.0,1.8029081893766818,0.7884750386128658,-2.0,0.5913832279895477,1
0.0,1.2373985944943247,0.841373781531348,-2.0,0.07877237602567266,0
0.0,1.7790810420072756,0.8864967302281865,-2.0,0.6655777722354621,2
0.0,1.7580320193569285,0.9197202697802807,-2.0,0.6777522891372092,2
0.0,1.184928728535004,0.96419469366651,-2.0,0.1491234222015141,0
0.0,0.6114687017636213,1.008377357486956,-2.0,-0.38015394074942277,1
0.0,0.5893346979910312,1.040309465698873,-2.0,-0.37035583631009583,0
0.0,1.1205061128208254,1.0569726701284434,-2.0,0.17747878294926878,0
0.0,1.0944204723267505,1.072906293886061,-2.0,0.1673267662128115,1
0.0,1.0713351694398465,1.1030156448089965,-2.0,0.17435081424884302,2
0.0,1.6049361480945485,1.1325468059182908,-2.0,0.7374829540128394,0
0.0,1.0240954329765817,1.1614864324809515,-2.0,0.1855818654575332,0
0.0,1.0050238136917615,1.2025840138995818,-2.0,0.20760782759134333,2
0.0,0.9804637175443576,1.2304290642826299,-2.0,0.21089278182698745,1
0.0,0.3984999725252476,1.2576415239684922,-2.0,-0.34385850350626024,0
0.0,0.930260121740905,1.2842074946721995,-2.0,0.21446761641310452,0
-100.0,0.0,0.0,0.0,-100.0,2
0.0,-1.2647508361299635,1.6807405504808335,-2.0,-1.58401028564913,0
0.0,-1.2647508361299635,1.6807405504808335,-2.0,-1.58401028564913,0
0.0,-1.2899252934006677,1.6459806014647942,-2.0,-1.6439446919358736,1
0.0,-1.3145791220050875,1.6106499127289498,-2.0,-1.7039292092761378,0
0.0,-1.8957626430740544,1.5747661454692308,-2.0,-2.3209964976048236,0
0.0,-1.9193996006324674,1.5383464994068534,-2.0,-2.381053101225614,2
0.0,-1.9357560664009672,1.4908957063008863,-2.0,-2.4448603601000807,0
0.0,-1.3946326509546882,1.4431944127135719,-2.0,-1.9514382382411164,0
0.0,-1.4101291583055613,1.3952525631811614,-2.0,-2.0148765951243996,0
0.0,-1.4318668624837445,1.3572859051960773,-2.0,-2.074580957287667,1
0.0,-1.4531534211451467,1.3188571169377354,-2.0,-2.1342963042074112,1
0.0,-2.0310399088459707,1.2799805201635825,-2.0,-2.751059388682388,0
0.0,-2.608492859340127,1.240670007699448,-2.0,-3.367822851640679,1
0.0,-2.621887206998022,1.1912910856446253,-2.0,-3.4305961213533966,0
0.0,-2.815620213696621,1.1363121397254172,-2.0,-3.6793080739712036,2
0.0,-2.8103229119078508,1.0813026112262882,-2.0,-3.7290203006815625,1
0.0,-2.629963874291188,1.0255167056525512,-2.0,-3.604447168638637,0
0.0,-2.8155907928276505,0.9697232421187714,-2.0,-3.845867550708879,1
0.0,-2.8105098992508823,0.914714163114291,-2.0,-3.8957957361365914,2
0.0,-2.2560285458936242,0.8589278772969005,-2.0,-3.3971006685967238,1
0.0,-2.8155637076017737,0.8031343436316449,-2.0,-4.012429363970129,1
0.0,-2.268060515229307,0.7511950717616669,-2.0,-3.51686544346764,0
0.0,-1.71329267987456,0.6953686570512332,-2.0,-3.017924022823327,0
0.0,-1.7224546786146668,0.6433019788360141,-2.0,-3.0791526997786525,0
0.0,-1.7375416598562272,0.5991874641141939,-2.0,-3.1383541957420333,0
0.0,-1.7523282724693026,0.5548037883338868,-2.0,-3.197524484135416,1
0.0,-1.7668216773947552,0.5101589337463741,-2.0,-3.256662743648381,0
0.0,-1.2239865887212076,0.4652606143208331,-2.0,-2.7587259744003747,0
0.0,-1.2379144754528093,0.42011628448408445,-2.0,-2.817798190968725,2
0.0,-1.2564129987322314,0.38605586625670707,-2.0,-2.870357132475524,2
-100.0,0.0,0.0,0.0,-100.0,0
0.0,1.6384089677373836,2.8757399152855347,-2.0,2.5141488830229184,0
0.0,1.6384089677373836,2.8757399152855347,-2.0,2.5141488830229184,1
0.0,1.6047766162272463,2.9178223666289513,-2.0,2.5225989828561977,1
0.0,1.0127258325355193,2.959232609503024,-2.0,1.9719584420385434,0
0.0,0.41923771648847286,2.9999288904824795,-2.0,1.4191666069709523,2
0.0,0.3719113718835718,3.0267471127297814,-2.0,1.3986584846133532,0
0.0,0.8754416207898901,3.0368240550529855,-2.0,1.9122656758428755,0
0.0,0.8214202951331933,3.0453446134106947,-2.0,1.866764908543888,1
0.0,0.7710443399732587,3.0680464614518286,-2.0,1.8390908014250873,1
0.0,0.1624649500903601,3.089372792588609,-2.0,1.251837742678969,1
0.0,-0.44723858017404616,3.109277060990131,-2.0,0.6620384808160846,1
0.0,-1.060892841649658,3.1116687221548727,-2.0,0.050775880505214754,1
0.0,-1.6722357749758954,3.0962812405806694,-2.0,-0.5759545343952259,1
0.0,-2.2754404439832183,3.064811427495922,-2.0,-1.2106290164872964,1
0.0,-2.8661171861044608,3.0206012175840353,-2.0,-1.8455159685204254,1
0.0,-2.5581915402969484,2.968074594161055,-2.0,-1.5901169461358933,0
0.0,-1.9980571659333148,2.912115611467633,-2.0,-1.0859415544656819,2
0.0,-2.0095931829656424,2.857532419901787,-2.0,-1.1520607630638553,0
0.0,-2.590852131503506,2.808668214617243,-2.0,-1.7821839168862628,0
0.0,-2.6140087936542873,2.7594670921204267,-2.0,-1.8545417015338606,2
0.0,-2.623371147443841,2.7045222492956666,-2.0,-1.9188488981481742,0
0.0,-2.8106621204960334,2.6495248241107525,-2.0,-2.161137296385281,1
0.0,-2.8021459521616308,2.5944784231335243,-2.0,-2.2076675290281065,2
0.0,-2.636313475009718,2.5387138858670797,-2.0,-2.0975995891426384,1
0.0,-2.810943157685547,2.4829362999156146,-2.0,-2.328006857769932,0
0.0,-2.639985159120204,2.4278929930164823,-2.0,-2.2120921661037216,2
0.0,-2.635789583071533,2.372126437909958,-2.0,-2.2636631451615754,1
0.0,-2.7996041920455985,2.3170633791082347,-2.0,-2.482540812937364,1
0.0,-2.6506130911658436,2.2619599307318206,-2.0,-2.388653160434023,2
0.0,-2.0894122986310704,2.2062260820408532,-2.0,-1.8831862165902171,2
0.0,-2.653371735632266,2.1511069022927733,-2.0,-2.502264833339493,0
0.0,-2.772755595343912,2.1010950758489653,-2.0,-2.6716605194949468,0
0.0,-2.7665283515258934,2.0458548436034283,-2.0,-2.720673507922465,0
0.0,-2.770866009176861,1.9902071709750837,-2.0,-2.780658838201777,2
0.0,-2.775046161101173,1.934544536607338,-2.0,-2.840501624493835,1
0.0,-2.222034894384487,1.8788677409882686,-2.0,-2.3431671533962186,2
0.0,-2.782966916775309,1.8231775286854557,-2.0,-2.9597893880898534,2
